url,index,resolved,status,error,redirects,chain
https://www.smashwords.com/books/download/101215/6/latest/0/0/liberty-lost-americas-history-of-slippery-slopes.txt,19,https://www.smashwords.com/books/download/101215/6/latest/0/0/liberty-lost-americas-history-of-slippery-slopes.txt,503,,,hit
https://www.smashwords.com/books/download/101386/6/latest/0/0/paranormal-investigations.txt,20,https://www.smashwords.com/books/download/101386/6/latest/0/0/paranormal-investigations.txt,503,,,hit
https://www.smashwords.com/books/download/101510/6/latest/0/0/building-blocks.txt,21,https://www.smashwords.com/books/download/101510/6/latest/0/0/building-blocks.txt,503,,,hit
https://www.smashwords.com/books/download/101538/6/latest/0/0/student-dazed-and-confused.txt,22,https://www.smashwords.com/books/download/101538/6/latest/0/0/student-dazed-and-confused.txt,503,,,hit
https://www.smashwords.com/books/download/10166/6/latest/0/0/the-storytellers-art-how-not-to-bore-your-reader-to-sleep-te.txt,23,https://www.smashwords.com/books/download/10166/6/latest/0/0/the-storytellers-art-how-not-to-bore-your-reader-to-sleep-te.txt,503,,,hit
https://www.smashwords.com/books/download/101716/6/latest/0/0/the-arab-season.txt,24,https://www.smashwords.com/books/download/101716/6/latest/0/0/the-arab-season.txt,503,,,hit
https://www.smashwords.com/books/download/101759/6/latest/0/0/until-i-die-again.txt,25,https://www.smashwords.com/books/download/101759/6/latest/0/0/until-i-die-again.txt,503,,,hit
https://www.smashwords.com/books/download/101794/6/latest/0/0/gunship.txt,26,https://www.smashwords.com/books/download/101794/6/latest/0/0/gunship.txt,503,,,hit
https://www.smashwords.com/books/download/10189/6/latest/0/0/dr-norths-wound-and-other-stories.txt,27,https://www.smashwords.com/books/download/10189/6/latest/0/0/dr-norths-wound-and-other-stories.txt,503,,,hit
https://www.smashwords.com/books/download/101965/6/latest/0/0/once-we-were-human.txt,28,https://www.smashwords.com/books/download/101965/6/latest/0/0/once-we-were-human.txt,503,,,hit
https://www.smashwords.com/books/download/102069/6/latest/0/0/courtesan-of-the-saints.txt,29,https://www.smashwords.com/books/download/102069/6/latest/0/0/courtesan-of-the-saints.txt,503,,,hit
https://www.smashwords.com/books/download/102113/6/latest/0/0/golden-blood.txt,30,https://www.smashwords.com/books/download/102113/6/latest/0/0/golden-blood.txt,503,,,hit
https://www.smashwords.com/books/download/102114/6/latest/0/0/playing-for-keeps.txt,31,https://www.smashwords.com/books/download/102114/6/latest/0/0/playing-for-keeps.txt,503,,,hit
https://www.smashwords.com/books/download/102159/6/latest/0/0/forbidden.txt,32,https://www.smashwords.com/books/download/102159/6/latest/0/0/forbidden.txt,503,,,hit
https://www.smashwords.com/books/download/10229/6/latest/0/0/for-the-hearts-treasure.txt,33,https://www.smashwords.com/books/download/10229/6/latest/0/0/for-the-hearts-treasure.txt,503,,,hit
https://www.smashwords.com/books/download/1024/6/latest/0/0/empathy.txt,34,https://www.smashwords.com/books/download/1024/6/latest/0/0/empathy.txt,503,,,hit
https://www.smashwords.com/books/download/102432/6/latest/0/0/ashes-of-dearen-book-1.txt,35,https://www.smashwords.com/books/download/102432/6/latest/0/0/ashes-of-dearen-book-1.txt,503,,,hit
https://www.smashwords.com/books/download/10246/6/latest/0/0/god-helps-those.txt,36,https://www.smashwords.com/books/download/10246/6/latest/0/0/god-helps-those.txt,503,,,hit
https://www.smashwords.com/books/download/102497/6/latest/0/0/the-holiday-collection.txt,37,https://www.smashwords.com/books/download/102497/6/latest/0/0/the-holiday-collection.txt,503,,,hit
https://www.smashwords.com/books/download/10251/6/latest/0/0/prophecy-awakens.txt,38,https://www.smashwords.com/books/download/10251/6/latest/0/0/prophecy-awakens.txt,503,,,hit
https://www.smashwords.com/books/download/102597/6/latest/0/0/christmas-steele-a-lacy-steele-mystery-bonus-novella.txt,39,https://www.smashwords.com/books/download/102597/6/latest/0/0/christmas-steele-a-lacy-steele-mystery-bonus-novella.txt,503,,,hit
https://www.smashwords.com/books/download/102614/6/latest/0/0/embattled.txt,40,https://www.smashwords.com/books/download/102614/6/latest/0/0/embattled.txt,503,,,hit
https://www.smashwords.com/books/download/102702/6/latest/0/0/a-question-of-love.txt,41,https://www.smashwords.com/books/download/102702/6/latest/0/0/a-question-of-love.txt,503,,,hit
https://www.smashwords.com/books/download/102710/6/latest/0/0/life-sciences-and-chemical-patent-practice-in-canada-a-pract.txt,42,https://www.smashwords.com/books/download/102710/6/latest/0/0/life-sciences-and-chemical-patent-practice-in-canada-a-pract.txt,503,,,hit
https://www.smashwords.com/books/download/102712/6/latest/0/0/trade-mark-practice-in-canada-a-practical-guide.txt,43,https://www.smashwords.com/books/download/102712/6/latest/0/0/trade-mark-practice-in-canada-a-practical-guide.txt,503,,,hit
https://www.smashwords.com/books/download/102754/6/latest/0/0/new-world-a-frontier-fantasy-novel.txt,44,https://www.smashwords.com/books/download/102754/6/latest/0/0/new-world-a-frontier-fantasy-novel.txt,503,,,hit
https://www.smashwords.com/books/download/102763/6/latest/0/0/flicker-blue-3-momentum.txt,45,https://www.smashwords.com/books/download/102763/6/latest/0/0/flicker-blue-3-momentum.txt,503,,,hit
https://www.smashwords.com/books/download/102777/6/latest/0/0/the-truth-will-set-you-free.txt,46,https://www.smashwords.com/books/download/102777/6/latest/0/0/the-truth-will-set-you-free.txt,503,,,hit
https://www.smashwords.com/books/download/102810/6/latest/0/0/revolution-chronicles-of-charanthe-2.txt,47,https://www.smashwords.com/books/download/102810/6/latest/0/0/revolution-chronicles-of-charanthe-2.txt,503,,,hit
https://www.smashwords.com/books/download/102892/6/latest/0/0/a-lupus-handbook-these-are-the-faces-of-lupus.txt,48,https://www.smashwords.com/books/download/102892/6/latest/0/0/a-lupus-handbook-these-are-the-faces-of-lupus.txt,503,,,hit
https://www.smashwords.com/books/download/102915/6/latest/0/0/troubled-waters.txt,49,https://www.smashwords.com/books/download/102915/6/latest/0/0/troubled-waters.txt,503,,,hit
https://www.smashwords.com/books/download/103017/6/latest/0/0/the-crones-stone.txt,50,https://www.smashwords.com/books/download/103017/6/latest/0/0/the-crones-stone.txt,503,,,hit
https://www.smashwords.com/books/download/103379/6/latest/0/0/one-department.txt,51,https://www.smashwords.com/books/download/103379/6/latest/0/0/one-department.txt,503,,,hit
https://www.smashwords.com/books/download/103453/6/latest/0/0/gone-to-europe-leave-a-message.txt,52,https://www.smashwords.com/books/download/103453/6/latest/0/0/gone-to-europe-leave-a-message.txt,503,,,hit
https://www.smashwords.com/books/download/103466/6/latest/0/0/a-planet-in-the-middle-of-nowhere-book-1.txt,53,https://www.smashwords.com/books/download/103466/6/latest/0/0/a-planet-in-the-middle-of-nowhere-book-1.txt,503,,,hit
https://www.smashwords.com/books/download/103489/6/latest/0/0/raised-by-the-fox.txt,54,https://www.smashwords.com/books/download/103489/6/latest/0/0/raised-by-the-fox.txt,503,,,hit
https://www.smashwords.com/books/download/103613/6/latest/0/0/every-able-body.txt,55,https://www.smashwords.com/books/download/103613/6/latest/0/0/every-able-body.txt,503,,,hit
https://www.smashwords.com/books/download/103652/6/latest/0/0/night-cries-hunters-of-the-dark-2.txt,56,https://www.smashwords.com/books/download/103652/6/latest/0/0/night-cries-hunters-of-the-dark-2.txt,503,,,hit
https://www.smashwords.com/books/download/10380/6/latest/0/0/the-secret-weapon-against-terrorism.txt,57,https://www.smashwords.com/books/download/10380/6/latest/0/0/the-secret-weapon-against-terrorism.txt,503,,,hit
https://www.smashwords.com/books/download/103909/6/latest/0/0/clearwater-journals.txt,58,https://www.smashwords.com/books/download/103909/6/latest/0/0/clearwater-journals.txt,503,,,hit
https://www.smashwords.com/books/download/103911/6/latest/0/0/i-want-my-own-brain.txt,59,https://www.smashwords.com/books/download/103911/6/latest/0/0/i-want-my-own-brain.txt,503,,,hit
https://www.smashwords.com/books/download/103916/6/latest/0/0/crossroads-crossroads-academy-1.txt,60,https://www.smashwords.com/books/download/103916/6/latest/0/0/crossroads-crossroads-academy-1.txt,503,,,hit
https://www.smashwords.com/books/download/10394/6/latest/0/0/the-mating-the-original-law-of-the-lycans-story.txt,61,https://www.smashwords.com/books/download/10394/6/latest/0/0/the-mating-the-original-law-of-the-lycans-story.txt,503,,,hit
https://www.smashwords.com/books/download/104045/6/latest/0/0/prince-in-the-mist.txt,62,https://www.smashwords.com/books/download/104045/6/latest/0/0/prince-in-the-mist.txt,503,,,hit
https://www.smashwords.com/books/download/104136/6/latest/0/0/the-last-load.txt,63,https://www.smashwords.com/books/download/104136/6/latest/0/0/the-last-load.txt,503,,,hit
https://www.smashwords.com/books/download/104202/6/latest/0/0/gravity-true-for-you-but-not-for-me.txt,64,https://www.smashwords.com/books/download/104202/6/latest/0/0/gravity-true-for-you-but-not-for-me.txt,503,,,hit
https://www.smashwords.com/books/download/104238/6/latest/0/0/fright-files-the-broken-thing.txt,65,https://www.smashwords.com/books/download/104238/6/latest/0/0/fright-files-the-broken-thing.txt,503,,,hit
https://www.smashwords.com/books/download/104279/6/latest/0/0/time-alone-with-goda-devotional-study-for-discovering-renewe.txt,66,https://www.smashwords.com/books/download/104279/6/latest/0/0/time-alone-with-goda-devotional-study-for-discovering-renewe.txt,503,,,hit
https://www.smashwords.com/books/download/104304/6/latest/0/0/the-dagger-key-and-the-lost-treasures-of-kebadon.txt,67,https://www.smashwords.com/books/download/104304/6/latest/0/0/the-dagger-key-and-the-lost-treasures-of-kebadon.txt,503,,,hit
https://www.smashwords.com/books/download/104362/6/latest/0/0/the-source.txt,68,https://www.smashwords.com/books/download/104362/6/latest/0/0/the-source.txt,503,,,hit
https://www.smashwords.com/books/download/104369/6/latest/0/0/secret-of-happiness.txt,69,https://www.smashwords.com/books/download/104369/6/latest/0/0/secret-of-happiness.txt,503,,,hit
https://www.smashwords.com/books/download/10438/6/latest/0/0/admirals-ghost.txt,70,https://www.smashwords.com/books/download/10438/6/latest/0/0/admirals-ghost.txt,503,,,hit
https://www.smashwords.com/books/download/104413/6/latest/0/0/edge-of-shadows-shadows-1.txt,71,https://www.smashwords.com/books/download/104413/6/latest/0/0/edge-of-shadows-shadows-1.txt,503,,,hit
https://www.smashwords.com/books/download/104427/6/latest/0/0/from-darkness.txt,72,https://www.smashwords.com/signup/login/books/104427,200,,1,location-header|hit
https://www.smashwords.com/books/download/104475/6/latest/0/0/volume-1-taste-and-see-a-sampling-of-first-chapters-by-john-.txt,73,https://www.smashwords.com/books/download/104475/6/latest/0/0/volume-1-taste-and-see-a-sampling-of-first-chapters-by-john-.txt,503,,,hit
https://www.smashwords.com/books/download/104603/6/latest/0/0/the-fountain-of-eden-a-myth-of-birth-death-and-beer.txt,74,https://www.smashwords.com/books/download/104603/6/latest/0/0/the-fountain-of-eden-a-myth-of-birth-death-and-beer.txt,503,,,hit
https://www.smashwords.com/books/download/104635/6/latest/0/0/revolution.txt,75,https://www.smashwords.com/books/download/104635/6/latest/0/0/revolution.txt,503,,,hit
https://www.smashwords.com/books/download/104653/6/latest/0/0/podioracket-presents-glimpses.txt,76,https://www.smashwords.com/books/download/104653/6/latest/0/0/podioracket-presents-glimpses.txt,503,,,hit
https://www.smashwords.com/books/download/104848/6/latest/0/0/illuminating-the-twilight.txt,77,https://www.smashwords.com/books/download/104848/6/latest/0/0/illuminating-the-twilight.txt,503,,,hit
https://www.smashwords.com/books/download/104972/6/latest/0/0/the-chronicles-of-heavens-war-book-i-sisters-of-the-bloodwin.txt,78,https://www.smashwords.com/books/download/104972/6/latest/0/0/the-chronicles-of-heavens-war-book-i-sisters-of-the-bloodwin.txt,503,,,hit
https://www.smashwords.com/books/download/105149/6/latest/0/0/hunter-a.txt,79,https://www.smashwords.com/books/download/105149/6/latest/0/0/hunter-a.txt,503,,,hit
https://www.smashwords.com/books/download/10515/6/latest/0/0/tales-of-a-texas-boy-illustrated.txt,80,https://www.smashwords.com/signup/login/books/10515,200,,1,location-header|hit
https://www.smashwords.com/books/download/105222/6/latest/0/0/i-keep-thinking-its-tuesday.txt,81,https://www.smashwords.com/books/download/105222/6/latest/0/0/i-keep-thinking-its-tuesday.txt,503,,,hit
https://www.smashwords.com/books/download/105286/6/latest/0/0/always-know-what-to-say-easy-ways-to-approach-and-talk-to-an.txt,82,https://www.smashwords.com/books/download/105286/6/latest/0/0/always-know-what-to-say-easy-ways-to-approach-and-talk-to-an.txt,503,,,hit
https://www.smashwords.com/books/download/105299/6/latest/0/0/cauldron-cookers-night-epic-fantasy-adventure-series-knights.txt,83,https://www.smashwords.com/books/download/105299/6/latest/0/0/cauldron-cookers-night-epic-fantasy-adventure-series-knights.txt,503,,,hit
https://www.smashwords.com/books/download/105318/6/latest/0/0/best-of-blog-in-france.txt,84,https://www.smashwords.com/books/download/105318/6/latest/0/0/best-of-blog-in-france.txt,503,,,hit
https://www.smashwords.com/books/download/105415/6/latest/0/0/13th-frame.txt,85,https://www.smashwords.com/books/download/105415/6/latest/0/0/13th-frame.txt,503,,,hit
https://www.smashwords.com/books/download/105455/6/latest/0/0/trefoil.txt,86,https://www.smashwords.com/books/download/105455/6/latest/0/0/trefoil.txt,503,,,hit
https://www.smashwords.com/books/download/105526/6/latest/0/0/love-again-love-for-them-a-novel.txt,87,https://www.smashwords.com/books/download/105526/6/latest/0/0/love-again-love-for-them-a-novel.txt,503,,,hit
https://www.smashwords.com/books/download/105650/6/latest/0/0/mind-relief-manuscript.txt,88,https://www.smashwords.com/books/download/105650/6/latest/0/0/mind-relief-manuscript.txt,503,,,hit
https://www.smashwords.com/books/download/105749/6/latest/0/0/black-waters-book-1-in-the-songstress-trilogy.txt,89,https://www.smashwords.com/books/download/105749/6/latest/0/0/black-waters-book-1-in-the-songstress-trilogy.txt,503,,,hit
https://www.smashwords.com/books/download/105761/6/latest/0/0/better-days.txt,90,https://www.smashwords.com/books/download/105761/6/latest/0/0/better-days.txt,503,,,hit
https://www.smashwords.com/books/download/105797/6/latest/0/0/look-at-me-now.txt,91,https://www.smashwords.com/signup/login/books/105797,200,,1,location-header|hit
https://www.smashwords.com/books/download/105941/6/latest/0/0/whistler-street-chronicles.txt,92,https://www.smashwords.com/signup/login/books/105941,200,,1,location-header|hit
https://www.smashwords.com/books/download/106029/6/latest/0/0/awakening.txt,93,https://www.smashwords.com/books/download/106029/6/latest/0/0/awakening.txt,503,,,hit
https://www.smashwords.com/books/download/106235/6/latest/0/0/the-cowgirl-who-loved-horses-queens-of-montana-bonus-book.txt,94,https://www.smashwords.com/books/download/106235/6/latest/0/0/the-cowgirl-who-loved-horses-queens-of-montana-bonus-book.txt,503,,,hit
https://www.smashwords.com/books/download/106330/6/latest/0/0/thoughts-stuff-volume-1-2010-to-2011.txt,95,https://www.smashwords.com/books/download/106330/6/latest/0/0/thoughts-stuff-volume-1-2010-to-2011.txt,503,,,hit
https://www.smashwords.com/books/download/106380/6/latest/0/0/the-indifferent-children-of-the-earth.txt,96,https://www.smashwords.com/books/download/106380/6/latest/0/0/the-indifferent-children-of-the-earth.txt,503,,,hit
https://www.smashwords.com/books/download/106494/6/latest/0/0/the-dancers-an-artist-story.txt,97,https://www.smashwords.com/books/download/106494/6/latest/0/0/the-dancers-an-artist-story.txt,503,,,hit
https://www.smashwords.com/books/download/1066/6/latest/0/0/shadow-play.txt,98,https://www.smashwords.com/books/download/1066/6/latest/0/0/shadow-play.txt,503,,,hit
https://www.smashwords.com/books/download/106654/6/latest/0/0/only-the-strongest-survive.txt,99,https://www.smashwords.com/books/download/106654/6/latest/0/0/only-the-strongest-survive.txt,503,,,hit
https://www.smashwords.com/books/download/106709/6/latest/0/0/bobby-on-a-stick.txt,100,https://www.smashwords.com/books/download/106709/6/latest/0/0/bobby-on-a-stick.txt,503,,,hit
https://www.smashwords.com/books/download/106714/6/latest/0/0/initiation-rites-the-bones-of-the-earth-part-1.txt,101,https://www.smashwords.com/signup/login/books/106714,200,,1,location-header|hit
https://www.smashwords.com/books/download/10672/6/latest/0/0/nexus-point.txt,102,https://www.smashwords.com/books/download/10672/6/latest/0/0/nexus-point.txt,503,,,hit
https://www.smashwords.com/books/download/106828/6/latest/0/0/wandering-the-earth-a-selected-stories-sampler.txt,103,https://www.smashwords.com/books/download/106828/6/latest/0/0/wandering-the-earth-a-selected-stories-sampler.txt,503,,,hit
https://www.smashwords.com/books/download/106921/6/latest/0/0/dream-whispers.txt,104,https://www.smashwords.com/books/download/106921/6/latest/0/0/dream-whispers.txt,503,,,hit
https://www.smashwords.com/books/download/106927/6/latest/0/0/face-the-dark-hunters-of-the-dark-3.txt,105,https://www.smashwords.com/books/download/106927/6/latest/0/0/face-the-dark-hunters-of-the-dark-3.txt,503,,,hit
https://www.smashwords.com/books/download/106944/6/latest/0/0/inspirations.txt,106,https://www.smashwords.com/books/download/106944/6/latest/0/0/inspirations.txt,503,,,hit
https://www.smashwords.com/books/download/106995/6/latest/0/0/resounding-echo.txt,107,https://www.smashwords.com/books/download/106995/6/latest/0/0/resounding-echo.txt,503,,,hit
https://www.smashwords.com/books/download/107004/6/latest/0/0/sixty-second-fiction.txt,108,https://www.smashwords.com/books/download/107004/6/latest/0/0/sixty-second-fiction.txt,503,,,hit
https://www.smashwords.com/books/download/107015/6/latest/0/0/101-powerful-credit-repair-tips.txt,109,https://www.smashwords.com/books/download/107015/6/latest/0/0/101-powerful-credit-repair-tips.txt,503,,,hit
https://www.smashwords.com/books/download/107063/6/latest/0/0/ransoms-bond.txt,110,https://www.smashwords.com/books/download/107063/6/latest/0/0/ransoms-bond.txt,503,,,hit
https://www.smashwords.com/books/download/10709/6/latest/0/0/sleeping-giant.txt,111,https://www.smashwords.com/books/download/10709/6/latest/0/0/sleeping-giant.txt,503,,,hit
https://www.smashwords.com/books/download/107131/6/latest/0/0/kill-basa-new-flavors-in-zombie-horror.txt,112,https://www.smashwords.com/books/download/107131/6/latest/0/0/kill-basa-new-flavors-in-zombie-horror.txt,503,,,hit
https://www.smashwords.com/books/download/107144/6/latest/0/0/lily-in-the-moonlight.txt,113,https://www.smashwords.com/books/download/107144/6/latest/0/0/lily-in-the-moonlight.txt,503,,,hit
https://www.smashwords.com/books/download/107185/6/latest/0/0/the-legend-of-oescienne-the-finding-book-one.txt,114,https://www.smashwords.com/books/download/107185/6/latest/0/0/the-legend-of-oescienne-the-finding-book-one.txt,503,,,hit
https://www.smashwords.com/books/download/107230/6/latest/0/0/island-shifters-an-oath-of-the-blood-book-one.txt,115,https://www.smashwords.com/books/download/107230/6/latest/0/0/island-shifters-an-oath-of-the-blood-book-one.txt,503,,,hit
https://www.smashwords.com/books/download/107316/6/latest/0/0/thrum.txt,116,https://www.smashwords.com/books/download/107316/6/latest/0/0/thrum.txt,503,,,hit
https://www.smashwords.com/books/download/107411/6/latest/0/0/who-is-muhammad.txt,117,https://www.smashwords.com/books/download/107411/6/latest/0/0/who-is-muhammad.txt,503,,,hit
https://www.smashwords.com/books/download/107446/6/latest/0/0/mythical.txt,118,https://www.smashwords.com/books/download/107446/6/latest/0/0/mythical.txt,503,,,hit
https://www.smashwords.com/books/download/107631/6/latest/0/0/followers-of-the-dead-man-authors-edition.txt,119,https://www.smashwords.com/books/download/107631/6/latest/0/0/followers-of-the-dead-man-authors-edition.txt,503,,,hit
https://www.smashwords.com/books/download/10772/6/latest/0/0/the-hunt-for-sunan.txt,120,https://www.smashwords.com/signup/login/books/10772,200,,1,location-header|hit
https://www.smashwords.com/books/download/107736/6/latest/0/0/the-telstar.txt,121,https://www.smashwords.com/books/download/107736/6/latest/0/0/the-telstar.txt,503,,,hit
https://www.smashwords.com/books/download/107763/6/latest/0/0/bestsellerbound-short-story-anthology-volume-3.txt,122,https://www.smashwords.com/books/download/107763/6/latest/0/0/bestsellerbound-short-story-anthology-volume-3.txt,503,,,hit
https://www.smashwords.com/books/download/107959/6/latest/0/0/the-lawman.txt,123,https://www.smashwords.com/books/download/107959/6/latest/0/0/the-lawman.txt,503,,,hit
https://www.smashwords.com/books/download/108008/6/latest/0/0/waxing-darkness.txt,124,https://www.smashwords.com/books/download/108008/6/latest/0/0/waxing-darkness.txt,503,,,hit
https://www.smashwords.com/books/download/108010/6/latest/0/0/chick-lit-saved-my-life.txt,125,https://www.smashwords.com/books/download/108010/6/latest/0/0/chick-lit-saved-my-life.txt,503,,,hit
https://www.smashwords.com/books/download/108020/6/latest/0/0/circle-of-arms-the-shades-of-northwood-2.txt,126,https://www.smashwords.com/books/download/108020/6/latest/0/0/circle-of-arms-the-shades-of-northwood-2.txt,503,,,hit
https://www.smashwords.com/books/download/108079/6/latest/0/0/the-fox-and-the-flute.txt,127,https://www.smashwords.com/books/download/108079/6/latest/0/0/the-fox-and-the-flute.txt,503,,,hit
https://www.smashwords.com/books/download/108150/6/latest/0/0/saviors-of-the-galaxy-in-the-beginning.txt,128,https://www.smashwords.com/books/download/108150/6/latest/0/0/saviors-of-the-galaxy-in-the-beginning.txt,503,,,hit
https://www.smashwords.com/books/download/108176/6/latest/0/0/the-monstrous-hunt.txt,129,https://www.smashwords.com/books/download/108176/6/latest/0/0/the-monstrous-hunt.txt,503,,,hit
https://www.smashwords.com/books/download/108205/6/latest/0/0/blame-it-on-texas.txt,130,https://www.smashwords.com/books/download/108205/6/latest/0/0/blame-it-on-texas.txt,503,,,hit
https://www.smashwords.com/books/download/108297/6/latest/0/0/peace-offering.txt,131,https://www.smashwords.com/books/download/108297/6/latest/0/0/peace-offering.txt,503,,,hit
https://www.smashwords.com/books/download/108396/6/latest/0/0/shrouded-in-darkness.txt,132,https://www.smashwords.com/books/download/108396/6/latest/0/0/shrouded-in-darkness.txt,503,,,hit
https://www.smashwords.com/books/download/108453/6/latest/0/0/awakening.txt,133,https://www.smashwords.com/books/download/108453/6/latest/0/0/awakening.txt,503,,,hit
https://www.smashwords.com/books/download/108458/6/latest/0/0/unleashed-fury-bloodrunes-book-1.txt,134,https://www.smashwords.com/books/download/108458/6/latest/0/0/unleashed-fury-bloodrunes-book-1.txt,503,,,hit
https://www.smashwords.com/books/download/10849/6/latest/0/0/strange-future-a-23rd-century-guide-for-the-21st-century-cyn.txt,135,https://www.smashwords.com/books/download/10849/6/latest/0/0/strange-future-a-23rd-century-guide-for-the-21st-century-cyn.txt,503,,,hit
https://www.smashwords.com/books/download/108497/6/latest/0/0/winterland.txt,136,https://www.smashwords.com/books/download/108497/6/latest/0/0/winterland.txt,503,,,hit
https://www.smashwords.com/books/download/108552/6/latest/0/0/little-men-the-e-book-part-one.txt,137,https://www.smashwords.com/books/download/108552/6/latest/0/0/little-men-the-e-book-part-one.txt,503,,,hit
https://www.smashwords.com/books/download/10859/6/latest/0/0/an-evil-shadow-a-val-bosanquet-mystery.txt,138,https://www.smashwords.com/books/download/10859/6/latest/0/0/an-evil-shadow-a-val-bosanquet-mystery.txt,503,,,hit
https://www.smashwords.com/books/download/108602/6/latest/0/0/traitor-book-1-of-the-turner-chronicles.txt,139,https://www.smashwords.com/books/download/108602/6/latest/0/0/traitor-book-1-of-the-turner-chronicles.txt,503,,,hit
https://www.smashwords.com/books/download/108628/6/latest/0/0/mektubat-tercemesi.txt,140,https://www.smashwords.com/books/download/108628/6/latest/0/0/mektubat-tercemesi.txt,503,,,hit
https://www.smashwords.com/books/download/108643/6/latest/0/0/dark-patches-part-1-the-trailer.txt,141,https://www.smashwords.com/books/download/108643/6/latest/0/0/dark-patches-part-1-the-trailer.txt,503,,,hit
https://www.smashwords.com/books/download/108705/6/latest/0/0/a-holland-kiss.txt,142,https://www.smashwords.com/books/download/108705/6/latest/0/0/a-holland-kiss.txt,503,,,hit
https://www.smashwords.com/books/download/108753/6/latest/0/0/the-man-who-crossed-worlds-miles-franco-1.txt,143,https://www.smashwords.com/books/download/108753/6/latest/0/0/the-man-who-crossed-worlds-miles-franco-1.txt,503,,,hit
https://www.smashwords.com/books/download/108967/6/latest/0/0/running-home.txt,144,https://www.smashwords.com/books/download/108967/6/latest/0/0/running-home.txt,503,,,hit
https://www.smashwords.com/books/download/108999/6/latest/0/0/48-hours-a-city-of-london-thriller.txt,145,https://www.smashwords.com/books/download/108999/6/latest/0/0/48-hours-a-city-of-london-thriller.txt,503,,,hit
https://www.smashwords.com/books/download/109019/6/latest/0/0/the-aslaric-vampire.txt,146,https://www.smashwords.com/books/download/109019/6/latest/0/0/the-aslaric-vampire.txt,503,,,hit
