url,index,resolved,status,error,redirects,chain
https://www.smashwords.com/books/download/101794/8/latest/0/0/gunship.epub,31,https://www.smashwords.com/books/download/101794/8/latest/0/0/gunship.epub,503,,,hit
https://www.smashwords.com/books/download/10189/8/latest/0/0/dr-norths-wound-and-other-stories.epub,32,https://www.smashwords.com/books/download/10189/8/latest/0/0/dr-norths-wound-and-other-stories.epub,503,,,hit
https://www.smashwords.com/books/download/101965/8/latest/0/0/once-we-were-human.epub,33,https://www.smashwords.com/books/download/101965/8/latest/0/0/once-we-were-human.epub,503,,,hit
https://www.smashwords.com/books/download/102069/8/latest/0/0/courtesan-of-the-saints.epub,34,https://www.smashwords.com/books/download/102069/8/latest/0/0/courtesan-of-the-saints.epub,503,,,hit
https://www.smashwords.com/books/download/102113/8/latest/0/0/golden-blood.epub,35,https://www.smashwords.com/books/download/102113/8/latest/0/0/golden-blood.epub,503,,,hit
https://www.smashwords.com/books/download/102114/8/latest/0/0/playing-for-keeps.epub,36,https://www.smashwords.com/books/download/102114/8/latest/0/0/playing-for-keeps.epub,503,,,hit
https://www.smashwords.com/books/download/102159/8/latest/0/0/forbidden.epub,37,https://www.smashwords.com/books/download/102159/8/latest/0/0/forbidden.epub,503,,,hit
https://www.smashwords.com/books/download/10229/8/latest/0/0/for-the-hearts-treasure.epub,38,https://www.smashwords.com/books/download/10229/8/latest/0/0/for-the-hearts-treasure.epub,503,,,hit
https://www.smashwords.com/books/download/1024/8/latest/0/0/empathy.epub,39,https://www.smashwords.com/books/download/1024/8/latest/0/0/empathy.epub,503,,,hit
https://www.smashwords.com/books/download/102432/8/latest/0/0/ashes-of-dearen-book-1.epub,40,https://www.smashwords.com/books/download/102432/8/latest/0/0/ashes-of-dearen-book-1.epub,503,,,hit
https://www.smashwords.com/books/download/10246/8/latest/0/0/god-helps-those.epub,41,https://www.smashwords.com/books/download/10246/8/latest/0/0/god-helps-those.epub,503,,,hit
https://www.smashwords.com/books/download/102497/8/latest/0/0/the-holiday-collection.epub,42,https://www.smashwords.com/books/download/102497/8/latest/0/0/the-holiday-collection.epub,503,,,hit
https://www.smashwords.com/books/download/10251/8/latest/0/0/prophecy-awakens.epub,43,https://www.smashwords.com/books/download/10251/8/latest/0/0/prophecy-awakens.epub,503,,,hit
https://www.smashwords.com/books/download/102597/8/latest/0/0/christmas-steele-a-lacy-steele-mystery-bonus-novella.epub,44,https://www.smashwords.com/books/download/102597/8/latest/0/0/christmas-steele-a-lacy-steele-mystery-bonus-novella.epub,503,,,hit
https://www.smashwords.com/books/download/102614/8/latest/0/0/embattled.epub,45,https://www.smashwords.com/books/download/102614/8/latest/0/0/embattled.epub,503,,,hit
https://www.smashwords.com/books/download/102702/8/latest/0/0/a-question-of-love.epub,46,https://www.smashwords.com/books/download/102702/8/latest/0/0/a-question-of-love.epub,503,,,hit
https://www.smashwords.com/books/download/102710/8/latest/0/0/life-sciences-and-chemical-patent-practice-in-canada-a-pract.epub,47,https://www.smashwords.com/books/download/102710/8/latest/0/0/life-sciences-and-chemical-patent-practice-in-canada-a-pract.epub,503,,,hit
https://www.smashwords.com/books/download/102712/8/latest/0/0/trade-mark-practice-in-canada-a-practical-guide.epub,48,https://www.smashwords.com/books/download/102712/8/latest/0/0/trade-mark-practice-in-canada-a-practical-guide.epub,503,,,hit
https://www.smashwords.com/books/download/102754/8/latest/0/0/new-world-a-frontier-fantasy-novel.epub,49,https://www.smashwords.com/books/download/102754/8/latest/0/0/new-world-a-frontier-fantasy-novel.epub,503,,,hit
https://www.smashwords.com/books/download/102763/8/latest/0/0/flicker-blue-3-momentum.epub,50,https://www.smashwords.com/books/download/102763/8/latest/0/0/flicker-blue-3-momentum.epub,503,,,hit
https://www.smashwords.com/books/download/102777/8/latest/0/0/the-truth-will-set-you-free.epub,51,https://www.smashwords.com/books/download/102777/8/latest/0/0/the-truth-will-set-you-free.epub,503,,,hit
https://www.smashwords.com/books/download/102810/8/latest/0/0/revolution-chronicles-of-charanthe-2.epub,52,https://www.smashwords.com/books/download/102810/8/latest/0/0/revolution-chronicles-of-charanthe-2.epub,503,,,hit
https://www.smashwords.com/books/download/102892/8/latest/0/0/a-lupus-handbook-these-are-the-faces-of-lupus.epub,53,https://www.smashwords.com/books/download/102892/8/latest/0/0/a-lupus-handbook-these-are-the-faces-of-lupus.epub,503,,,hit
https://www.smashwords.com/books/download/102915/8/latest/0/0/troubled-waters.epub,54,https://www.smashwords.com/books/download/102915/8/latest/0/0/troubled-waters.epub,503,,,hit
https://www.smashwords.com/books/download/103017/8/latest/0/0/the-crones-stone.epub,55,https://www.smashwords.com/books/download/103017/8/latest/0/0/the-crones-stone.epub,503,,,hit
https://www.smashwords.com/books/download/103379/8/latest/0/0/one-department.epub,56,https://www.smashwords.com/books/download/103379/8/latest/0/0/one-department.epub,503,,,hit
https://www.smashwords.com/books/download/103453/8/latest/0/0/gone-to-europe-leave-a-message.epub,57,https://www.smashwords.com/books/download/103453/8/latest/0/0/gone-to-europe-leave-a-message.epub,503,,,hit
https://www.smashwords.com/books/download/103466/8/latest/0/0/a-planet-in-the-middle-of-nowhere-book-1.epub,58,https://www.smashwords.com/books/download/103466/8/latest/0/0/a-planet-in-the-middle-of-nowhere-book-1.epub,503,,,hit
https://www.smashwords.com/books/download/103489/8/latest/0/0/raised-by-the-fox.epub,59,https://www.smashwords.com/books/download/103489/8/latest/0/0/raised-by-the-fox.epub,503,,,hit
https://www.smashwords.com/books/download/103613/8/latest/0/0/every-able-body.epub,60,https://www.smashwords.com/books/download/103613/8/latest/0/0/every-able-body.epub,503,,,hit
https://www.smashwords.com/books/download/103652/8/latest/0/0/night-cries-hunters-of-the-dark-2.epub,61,https://www.smashwords.com/books/download/103652/8/latest/0/0/night-cries-hunters-of-the-dark-2.epub,503,,,hit
https://www.smashwords.com/books/download/10380/8/latest/0/0/the-secret-weapon-against-terrorism.epub,62,https://www.smashwords.com/books/download/10380/8/latest/0/0/the-secret-weapon-against-terrorism.epub,503,,,hit
https://www.smashwords.com/books/download/103909/8/latest/0/0/clearwater-journals.epub,63,https://www.smashwords.com/books/download/103909/8/latest/0/0/clearwater-journals.epub,503,,,hit
https://www.smashwords.com/books/download/103911/8/latest/0/0/i-want-my-own-brain.epub,64,https://www.smashwords.com/books/download/103911/8/latest/0/0/i-want-my-own-brain.epub,503,,,hit
https://www.smashwords.com/books/download/103916/8/latest/0/0/crossroads-crossroads-academy-1.epub,65,https://www.smashwords.com/books/download/103916/8/latest/0/0/crossroads-crossroads-academy-1.epub,503,,,hit
https://www.smashwords.com/books/download/10394/8/latest/0/0/the-mating-the-original-law-of-the-lycans-story.epub,66,https://www.smashwords.com/books/download/10394/8/latest/0/0/the-mating-the-original-law-of-the-lycans-story.epub,503,,,hit
https://www.smashwords.com/books/download/103972/8/latest/0/0/gingezel-1-the-limit-by-judi-suni-hall-phd-and-donald-s-hall.epub,67,https://www.smashwords.com/books/download/103972/8/latest/0/0/gingezel-1-the-limit-by-judi-suni-hall-phd-and-donald-s-hall.epub,503,,,hit
https://www.smashwords.com/books/download/104045/8/latest/0/0/prince-in-the-mist.epub,68,https://www.smashwords.com/books/download/104045/8/latest/0/0/prince-in-the-mist.epub,503,,,hit
https://www.smashwords.com/books/download/104136/8/latest/0/0/the-last-load.epub,69,https://www.smashwords.com/books/download/104136/8/latest/0/0/the-last-load.epub,503,,,hit
https://www.smashwords.com/books/download/104202/8/latest/0/0/gravity-true-for-you-but-not-for-me.epub,70,https://www.smashwords.com/books/download/104202/8/latest/0/0/gravity-true-for-you-but-not-for-me.epub,503,,,hit
https://www.smashwords.com/books/download/104238/8/latest/0/0/fright-files-the-broken-thing.epub,71,https://www.smashwords.com/books/download/104238/8/latest/0/0/fright-files-the-broken-thing.epub,503,,,hit
https://www.smashwords.com/books/download/10425/8/latest/0/0/a-bride-for-tom.epub,72,https://www.smashwords.com/books/download/10425/8/latest/0/0/a-bride-for-tom.epub,503,,,hit
https://www.smashwords.com/books/download/104279/8/latest/0/0/time-alone-with-goda-devotional-study-for-discovering-renewe.epub,73,https://www.smashwords.com/books/download/104279/8/latest/0/0/time-alone-with-goda-devotional-study-for-discovering-renewe.epub,503,,,hit
https://www.smashwords.com/books/download/104304/8/latest/0/0/the-dagger-key-and-the-lost-treasures-of-kebadon.epub,74,https://www.smashwords.com/books/download/104304/8/latest/0/0/the-dagger-key-and-the-lost-treasures-of-kebadon.epub,503,,,hit
https://www.smashwords.com/books/download/104362/8/latest/0/0/the-source.epub,75,https://www.smashwords.com/books/download/104362/8/latest/0/0/the-source.epub,503,,,hit
https://www.smashwords.com/books/download/104369/8/latest/0/0/secret-of-happiness.epub,76,https://www.smashwords.com/books/download/104369/8/latest/0/0/secret-of-happiness.epub,503,,,hit
https://www.smashwords.com/books/download/10438/8/latest/0/0/admirals-ghost.epub,77,https://www.smashwords.com/books/download/10438/8/latest/0/0/admirals-ghost.epub,503,,,hit
https://www.smashwords.com/books/download/104413/8/latest/0/0/edge-of-shadows-shadows-1.epub,78,https://www.smashwords.com/books/download/104413/8/latest/0/0/edge-of-shadows-shadows-1.epub,503,,,hit
https://www.smashwords.com/books/download/104427/8/latest/0/0/from-darkness.epub,79,https://www.smashwords.com/signup/login/books/104427,200,,1,location-header|hit
https://www.smashwords.com/books/download/104475/8/latest/0/0/volume-1-taste-and-see-a-sampling-of-first-chapters-by-john-.epub,80,https://www.smashwords.com/books/download/104475/8/latest/0/0/volume-1-taste-and-see-a-sampling-of-first-chapters-by-john-.epub,503,,,hit
https://www.smashwords.com/books/download/104603/8/latest/0/0/the-fountain-of-eden-a-myth-of-birth-death-and-beer.epub,81,https://www.smashwords.com/books/download/104603/8/latest/0/0/the-fountain-of-eden-a-myth-of-birth-death-and-beer.epub,503,,,hit
https://www.smashwords.com/books/download/104635/8/latest/0/0/revolution.epub,82,https://www.smashwords.com/books/download/104635/8/latest/0/0/revolution.epub,503,,,hit
https://www.smashwords.com/books/download/104653/8/latest/0/0/podioracket-presents-glimpses.epub,83,https://www.smashwords.com/books/download/104653/8/latest/0/0/podioracket-presents-glimpses.epub,503,,,hit
https://www.smashwords.com/books/download/104848/8/latest/0/0/illuminating-the-twilight.epub,84,https://www.smashwords.com/books/download/104848/8/latest/0/0/illuminating-the-twilight.epub,503,,,hit
https://www.smashwords.com/books/download/104972/8/latest/0/0/the-chronicles-of-heavens-war-book-i-sisters-of-the-bloodwin.epub,85,https://www.smashwords.com/books/download/104972/8/latest/0/0/the-chronicles-of-heavens-war-book-i-sisters-of-the-bloodwin.epub,503,,,hit
https://www.smashwords.com/books/download/104989/8/latest/0/0/shadows-in-the-mirror-extrasensory-observations-from-nature.epub,86,https://www.smashwords.com/books/download/104989/8/latest/0/0/shadows-in-the-mirror-extrasensory-observations-from-nature.epub,503,,,hit
https://www.smashwords.com/books/download/105149/8/latest/0/0/hunter-a.epub,87,https://www.smashwords.com/books/download/105149/8/latest/0/0/hunter-a.epub,503,,,hit
https://www.smashwords.com/books/download/10515/8/latest/0/0/tales-of-a-texas-boy-illustrated.epub,88,https://www.smashwords.com/signup/login/books/10515,200,,1,location-header|hit
https://www.smashwords.com/books/download/105215/8/latest/0/0/if-we-dare-to-dream-the-evans-family-book-one.epub,89,https://www.smashwords.com/books/download/105215/8/latest/0/0/if-we-dare-to-dream-the-evans-family-book-one.epub,503,,,hit
https://www.smashwords.com/books/download/105222/8/latest/0/0/i-keep-thinking-its-tuesday.epub,90,https://www.smashwords.com/books/download/105222/8/latest/0/0/i-keep-thinking-its-tuesday.epub,503,,,hit
https://www.smashwords.com/books/download/105286/8/latest/0/0/always-know-what-to-say-easy-ways-to-approach-and-talk-to-an.epub,91,https://www.smashwords.com/books/download/105286/8/latest/0/0/always-know-what-to-say-easy-ways-to-approach-and-talk-to-an.epub,503,,,hit
https://www.smashwords.com/books/download/105299/8/latest/0/0/cauldron-cookers-night-epic-fantasy-adventure-series-knights.epub,92,https://www.smashwords.com/books/download/105299/8/latest/0/0/cauldron-cookers-night-epic-fantasy-adventure-series-knights.epub,503,,,hit
https://www.smashwords.com/books/download/105318/8/latest/0/0/best-of-blog-in-france.epub,93,https://www.smashwords.com/books/download/105318/8/latest/0/0/best-of-blog-in-france.epub,503,,,hit
https://www.smashwords.com/books/download/105415/8/latest/0/0/13th-frame.epub,94,https://www.smashwords.com/books/download/105415/8/latest/0/0/13th-frame.epub,503,,,hit
https://www.smashwords.com/books/download/105455/8/latest/0/0/trefoil.epub,95,https://www.smashwords.com/books/download/105455/8/latest/0/0/trefoil.epub,503,,,hit
https://www.smashwords.com/books/download/105526/8/latest/0/0/love-again-love-for-them-a-novel.epub,96,https://www.smashwords.com/books/download/105526/8/latest/0/0/love-again-love-for-them-a-novel.epub,503,,,hit
https://www.smashwords.com/books/download/105589/8/latest/0/0/in-too-deep.epub,97,https://www.smashwords.com/books/download/105589/8/latest/0/0/in-too-deep.epub,503,,,hit
https://www.smashwords.com/books/download/105650/8/latest/0/0/mind-relief-manuscript.epub,98,https://www.smashwords.com/books/download/105650/8/latest/0/0/mind-relief-manuscript.epub,503,,,hit
https://www.smashwords.com/books/download/105749/8/latest/0/0/black-waters-book-1-in-the-songstress-trilogy.epub,99,https://www.smashwords.com/books/download/105749/8/latest/0/0/black-waters-book-1-in-the-songstress-trilogy.epub,503,,,hit
https://www.smashwords.com/books/download/105761/8/latest/0/0/better-days.epub,100,https://www.smashwords.com/books/download/105761/8/latest/0/0/better-days.epub,503,,,hit
https://www.smashwords.com/books/download/105797/8/latest/0/0/look-at-me-now.epub,101,https://www.smashwords.com/signup/login/books/105797,200,,1,location-header|hit
https://www.smashwords.com/books/download/105941/8/latest/0/0/whistler-street-chronicles.epub,102,https://www.smashwords.com/signup/login/books/105941,200,,1,location-header|hit
https://www.smashwords.com/books/download/106029/8/latest/0/0/awakening.epub,103,https://www.smashwords.com/books/download/106029/8/latest/0/0/awakening.epub,503,,,hit
https://www.smashwords.com/books/download/106235/8/latest/0/0/the-cowgirl-who-loved-horses-queens-of-montana-bonus-book.epub,104,https://www.smashwords.com/books/download/106235/8/latest/0/0/the-cowgirl-who-loved-horses-queens-of-montana-bonus-book.epub,503,,,hit
https://www.smashwords.com/books/download/106330/8/latest/0/0/thoughts-stuff-volume-1-2010-to-2011.epub,105,https://www.smashwords.com/books/download/106330/8/latest/0/0/thoughts-stuff-volume-1-2010-to-2011.epub,503,,,hit
https://www.smashwords.com/books/download/106380/8/latest/0/0/the-indifferent-children-of-the-earth.epub,106,https://www.smashwords.com/books/download/106380/8/latest/0/0/the-indifferent-children-of-the-earth.epub,503,,,hit
https://www.smashwords.com/books/download/106494/8/latest/0/0/the-dancers-an-artist-story.epub,107,https://www.smashwords.com/books/download/106494/8/latest/0/0/the-dancers-an-artist-story.epub,503,,,hit
https://www.smashwords.com/books/download/1066/8/latest/0/0/shadow-play.epub,108,https://www.smashwords.com/books/download/1066/8/latest/0/0/shadow-play.epub,503,,,hit
https://www.smashwords.com/books/download/106654/8/latest/0/0/only-the-strongest-survive.epub,109,https://www.smashwords.com/books/download/106654/8/latest/0/0/only-the-strongest-survive.epub,503,,,hit
https://www.smashwords.com/books/download/106709/8/latest/0/0/bobby-on-a-stick.epub,110,https://www.smashwords.com/books/download/106709/8/latest/0/0/bobby-on-a-stick.epub,503,,,hit
https://www.smashwords.com/books/download/106714/8/latest/0/0/initiation-rites-the-bones-of-the-earth-part-1.epub,111,https://www.smashwords.com/signup/login/books/106714,200,,1,location-header|hit
https://www.smashwords.com/books/download/10672/8/latest/0/0/nexus-point.epub,112,https://www.smashwords.com/books/download/10672/8/latest/0/0/nexus-point.epub,503,,,hit
https://www.smashwords.com/books/download/106828/8/latest/0/0/wandering-the-earth-a-selected-stories-sampler.epub,113,https://www.smashwords.com/books/download/106828/8/latest/0/0/wandering-the-earth-a-selected-stories-sampler.epub,503,,,hit
https://www.smashwords.com/books/download/106921/8/latest/0/0/dream-whispers.epub,114,https://www.smashwords.com/books/download/106921/8/latest/0/0/dream-whispers.epub,503,,,hit
https://www.smashwords.com/books/download/106927/8/latest/0/0/face-the-dark-hunters-of-the-dark-3.epub,115,https://www.smashwords.com/books/download/106927/8/latest/0/0/face-the-dark-hunters-of-the-dark-3.epub,503,,,hit
https://www.smashwords.com/books/download/106944/8/latest/0/0/inspirations.epub,116,https://www.smashwords.com/books/download/106944/8/latest/0/0/inspirations.epub,503,,,hit
https://www.smashwords.com/books/download/106995/8/latest/0/0/resounding-echo.epub,117,https://www.smashwords.com/books/download/106995/8/latest/0/0/resounding-echo.epub,503,,,hit
https://www.smashwords.com/books/download/107004/8/latest/0/0/sixty-second-fiction.epub,118,https://www.smashwords.com/books/download/107004/8/latest/0/0/sixty-second-fiction.epub,503,,,hit
https://www.smashwords.com/books/download/107015/8/latest/0/0/101-powerful-credit-repair-tips.epub,119,https://www.smashwords.com/books/download/107015/8/latest/0/0/101-powerful-credit-repair-tips.epub,503,,,hit
https://www.smashwords.com/books/download/107063/8/latest/0/0/ransoms-bond.epub,120,https://www.smashwords.com/books/download/107063/8/latest/0/0/ransoms-bond.epub,503,,,hit
https://www.smashwords.com/books/download/10709/8/latest/0/0/sleeping-giant.epub,121,https://www.smashwords.com/books/download/10709/8/latest/0/0/sleeping-giant.epub,503,,,hit
https://www.smashwords.com/books/download/107131/8/latest/0/0/kill-basa-new-flavors-in-zombie-horror.epub,122,https://www.smashwords.com/books/download/107131/8/latest/0/0/kill-basa-new-flavors-in-zombie-horror.epub,503,,,hit
https://www.smashwords.com/books/download/107144/8/latest/0/0/lily-in-the-moonlight.epub,123,https://www.smashwords.com/books/download/107144/8/latest/0/0/lily-in-the-moonlight.epub,503,,,hit
https://www.smashwords.com/books/download/107185/8/latest/0/0/the-legend-of-oescienne-the-finding-book-one.epub,124,https://www.smashwords.com/books/download/107185/8/latest/0/0/the-legend-of-oescienne-the-finding-book-one.epub,503,,,hit
https://www.smashwords.com/books/download/107230/8/latest/0/0/island-shifters-an-oath-of-the-blood-book-one.epub,125,https://www.smashwords.com/books/download/107230/8/latest/0/0/island-shifters-an-oath-of-the-blood-book-one.epub,503,,,hit
https://www.smashwords.com/books/download/107316/8/latest/0/0/thrum.epub,126,https://www.smashwords.com/books/download/107316/8/latest/0/0/thrum.epub,503,,,hit
https://www.smashwords.com/books/download/107411/8/latest/0/0/who-is-muhammad.epub,127,https://www.smashwords.com/books/download/107411/8/latest/0/0/who-is-muhammad.epub,503,,,hit
https://www.smashwords.com/books/download/107446/8/latest/0/0/mythical.epub,128,https://www.smashwords.com/books/download/107446/8/latest/0/0/mythical.epub,503,,,hit
https://www.smashwords.com/books/download/10772/8/latest/0/0/the-hunt-for-sunan.epub,129,https://www.smashwords.com/signup/login/books/10772,200,,1,location-header|hit
https://www.smashwords.com/books/download/107736/8/latest/0/0/the-telstar.epub,130,https://www.smashwords.com/books/download/107736/8/latest/0/0/the-telstar.epub,503,,,hit
https://www.smashwords.com/books/download/107763/8/latest/0/0/bestsellerbound-short-story-anthology-volume-3.epub,131,https://www.smashwords.com/books/download/107763/8/latest/0/0/bestsellerbound-short-story-anthology-volume-3.epub,503,,,hit
https://www.smashwords.com/books/download/107959/8/latest/0/0/the-lawman.epub,132,https://www.smashwords.com/books/download/107959/8/latest/0/0/the-lawman.epub,503,,,hit
https://www.smashwords.com/books/download/108008/8/latest/0/0/waxing-darkness.epub,133,https://www.smashwords.com/books/download/108008/8/latest/0/0/waxing-darkness.epub,503,,,hit
https://www.smashwords.com/books/download/108010/8/latest/0/0/chick-lit-saved-my-life.epub,134,https://www.smashwords.com/books/download/108010/8/latest/0/0/chick-lit-saved-my-life.epub,503,,,hit
https://www.smashwords.com/books/download/108020/8/latest/0/0/circle-of-arms-the-shades-of-northwood-2.epub,135,https://www.smashwords.com/books/download/108020/8/latest/0/0/circle-of-arms-the-shades-of-northwood-2.epub,503,,,hit
https://www.smashwords.com/books/download/108048/8/latest/0/0/dark-desires.epub,136,https://www.smashwords.com/books/download/108048/8/latest/0/0/dark-desires.epub,503,,,hit
https://www.smashwords.com/books/download/108079/8/latest/0/0/the-fox-and-the-flute.epub,137,https://www.smashwords.com/books/download/108079/8/latest/0/0/the-fox-and-the-flute.epub,503,,,hit
https://www.smashwords.com/books/download/108150/8/latest/0/0/saviors-of-the-galaxy-in-the-beginning.epub,138,https://www.smashwords.com/books/download/108150/8/latest/0/0/saviors-of-the-galaxy-in-the-beginning.epub,503,,,hit
https://www.smashwords.com/books/download/108164/8/latest/0/0/black-jade-dragon.epub,139,https://www.smashwords.com/books/download/108164/8/latest/0/0/black-jade-dragon.epub,503,,,hit
https://www.smashwords.com/books/download/108176/8/latest/0/0/the-monstrous-hunt.epub,140,https://www.smashwords.com/books/download/108176/8/latest/0/0/the-monstrous-hunt.epub,503,,,hit
https://www.smashwords.com/books/download/108205/8/latest/0/0/blame-it-on-texas.epub,141,https://www.smashwords.com/books/download/108205/8/latest/0/0/blame-it-on-texas.epub,503,,,hit
https://www.smashwords.com/books/download/108297/8/latest/0/0/peace-offering.epub,142,https://www.smashwords.com/books/download/108297/8/latest/0/0/peace-offering.epub,503,,,hit
https://www.smashwords.com/books/download/108396/8/latest/0/0/shrouded-in-darkness.epub,143,https://www.smashwords.com/books/download/108396/8/latest/0/0/shrouded-in-darkness.epub,503,,,hit
https://www.smashwords.com/books/download/108453/8/latest/0/0/awakening.epub,144,https://www.smashwords.com/books/download/108453/8/latest/0/0/awakening.epub,503,,,hit
https://www.smashwords.com/books/download/108458/8/latest/0/0/unleashed-fury-bloodrunes-book-1.epub,145,https://www.smashwords.com/books/download/108458/8/latest/0/0/unleashed-fury-bloodrunes-book-1.epub,503,,,hit
